tweet,replies,retweets,likes,ratio,result
"friends, let me know if the latest episode of the @talkingchop featuring @btrowland. @scottcoleman55, and myself has appeared on your podcast feeds. trying to see if bradford nailed a buzzer beater on the download before scheduled maintenance.",20,1,13,1.428571429,0
"iowa 86 ohio st 83
jbo hits the buzzer beater.
have a great day.",16,2,237,0.066945607,1
"i'm laughing.
this town would be so damn fun with a winning team. no other city could match it.
i'm legit in a great mood and yelling at a preseason buzzer beater and i know i'm far from the only one.
kingsaholics victory show tomorrow at 6am on 1140",30,26,523,0.054644809,1
who had the best buzzer beater in the bubble. luka or ad,22,14,2,1.375,0
oh my god we're gonna witness a lebron buzzer beater for the championship arent we,22,40,318,0.061452514,1
fact: the celtics absolutely shouldn't have given up that buzzer-beater in game 3.,13,28,768,0.016331658,1
"r32/s16 region - r1:
(3) - jordan poole's buzzer-beater for @umichbball over houston in 2018
vs.
(14) - @kstatembb & @xaviermbb's 2ot thriller in 2010
pick the best #marchmadnessmoments in each matchup poll!",27,108,207,0.085714286,1
"r32/s16 region - r1:
(6) - @zagmbb's game-winner over florida in 1999
vs.
(11) - @chiozza11's buzzer-beater for @gatorsmbk vs. wisconsin in 2017
vote for your favorite #marchmadnessmoments in each matchup poll!",23,74,85,0.144654088,1
"it's official: no fans at the ncaa tournament.
no matter how hard i try, i can't imagine the audio-visual experience of watching this being anything but awkward and anticlimactic. like, imagine kris jenkins hitting that buzzer beater to win it all and ... virtual silence. weird.",14,26,109,0.103703704,1
"if you didn't absolute know we were losing on a buzzer beater, you haven't been a pistons fan long enough",21,26,192,0.096330275,1
hot topic: name your favorite jazz buzzer beater of all time. #jazztv #utaatgsw,23,3,15,1.277777778,0
"imagine watching kawhi score 41 in a game 7 win and hit the series winning buzzer beater and the first thing you do is run to twitter and say ""39 shots!!""",24,333,1262,0.015047022,1
my 8-month old daughter was asleep next to me for entire 4th quarter. after buzzer beater i jumped up and silently ran around the room with my arms outstretched like an eagle taking flight. and in that moment i was glorious. #sports,16,9,305,0.050955414,1
the only thing better than your fav team's buzzer beater is a chuxedo delivered to your front door we teamed up with @capitalone to make sure you look as slick as chuck for #marchmadness. tweet #chuxedo + to enter now!,2145,311,494,2.664596273,0
"dwane casey gets fired by raptors before winning coach of the year for his work during the season.
joins pistons.
sweeps raptors 3-0 during season, including a buzzer beater in toronto.",19,78,359,0.043478261,1
damn! tough loss for phoenix tonight they played hard lost on a buzzer beater by gay.,33,6,152,0.208860759,1
meaningless halfcourt buzzer beater probably broke some hearts there.,15,20,333,0.042492918,1
"tom brady averaged 22.7 fantasy ppg last year.
he's averaging 15 so far this year.",16,8,175,0.087431694,1
"patz & tom trying to convince me to watch gdgd fairies. ""gdgd fairies saved anime. it's why anime still exists."" feel like i'm being goofed.",11,2,7,1.222222222,0
"in my heart i think of myself as a really engaged, educational, wooden toy kind of mom but in reality i let my kid watch like three hours of glitter force doki doki yesterday so i could stare at my phone",16,3,259,0.061068702,1
"mfs be like ""how old are you lucess"" i payed for nekopara and bought porn for momentum how old could i possibly be",19,1,20,0.904761905,1
"w/o yelling/fighting
drop ur opinion on nekopara",16,0,3,5.333333333,0
"new nekopara game being announce
new nekopara anime being shown off
today is a good day",97,185,2501,0.036113179,1
"i really enjoyed the nekopara
lol:)",33,28,362,0.084615385,1
"i have a viewtiful joe shaped hole in my mind, currently deciding how to fill it.",35,11,327,0.103550296,1
i woke up thinking about dieminion's viewtiful joe and how excited everyone used to be for marvel 3,14,2,46,0.291666667,1
no one remembers viewtiful joe.,15,0,0,15,0
imagine if capcom did one of their terrible western dev reimaginings on viewtiful joe,11,4,1,2.2,0
mfs be reading getter robo how bout you getter some bitches,14,0,7,2,0
"whats a video game bark or line that you feel compelled to say w/o context all the time. for me, in disgaea 5, when the thief if gonna act she says ""i'm here to graaaaab the trayshure!""",47,9,44,0.886792453,1
reveal your true age by disclosing how many disgaea titles there were when you were in high school challenge,18,0,4,4.5,0
are there any good tactics games on the switch that *aren't* disgaea or fe,14,0,4,3.5,0
"i've come to let you know from hell that disgaea 5 complete has its talons sunk into me and has begun the extraordinarily painful process of consuming my entire life, thank you",12,0,5,2.4,0
"ive said it once and ill say it again but why is it that most games with a five in them usually turn out to be the worst/most disappointing in their respective series.
disgaea 5, persona 5, megaman 5, gta 5, halo 5
some of these games are also the most popular in their series.",17,0,3,5.666666667,0
"nisa generally do good localisations. yes, ys 8 was absolute garbage on launch but games like danganronpa, caligula effect, yomawari, metal max xeno, disgaea, god wars, grand kingdom, etc have all been excellent.
stop assuming they are somehow going to ""ruin"" cold steel 3.",17,24,78,0.166666667,1
"i wanna thank every1 whos taken the time to say hi to me, or even like talk to me at all, or invite me to participate in fun stuff like this disgaea run. i had a crappy week before i came to sgdq and knowing that ppl actually care that im here helps my state of mind",15,1,114,0.130434783,1
"so disgaea is available on steam
should i buy it given that i dislike jrpgs and really love stats",13,0,4,3.25,0
"!lapakjpwtb all about mochi hq, jjk, tokyo revengers, ansuta, b-project, idolish7",18,0,2,9,0
"elle m'a dit bb si tu tombes, je tombe aussi",0,0,2,0,1
iyl is the contact by #21 marginal or illegal and why?,2,0,1,2,0
"this chart has convexity! spx made a marginal new high yesterday after the boc ""pivot"" but look at the market breadth! sell spx here at 3820 with a stop at 3890 (-1.8%) for targets of 3250 (+14.9%) with a possibility of 2700 (+29%)! look at yesterdays in nasdaq! @bellehos",1,4,12,0.0625,1
"so far today two pedestrians have been killed in the vicinity of georgetown. at around 5:30am, someone was discovered having been hit in the roadway of sr 509 just south of the 1st ave s bridge. at around 6:30am, seattle fire responded to a pedestrian hit at e marginal & ellis.",9,52,117,0.053254438,1
"i'm baffled by ""stifling dissent"" on ukraine claims. first, dissenting takes are all over. push back isn't the same as stifling dissent. second, some issues are so clear, dissent is marginal not because it's stifled, but because it's misguided and misinformed.",5,14,97,0.045045045,1
i don't know how you could be rich enough to buy a baseball team and not want to spend your money on creating a night like this in philadelphia. how is some marginal amount of millions better than this?,30,102,862,0.031120332,1
"which is ironic as hell.
the top marginal tax rate was 91 percent.
25 percent of workers were in unions.
there was a massive infrastructure project (which wouldn't be ""completed) for more than 20 years.
and the gop made all of that go away.",0,3,5,0,1
classical liberalism vs. the new right:,39,147,450,0.065326633,1
"may as well commit my theory to a tweet.
johnson can't get 100 mps and he knows it.
he faces suspension and a by-election in a marginal seat.
he wants to use his 50 idiot mps and 80k idiot members as leverage to get a peerage and a foreign travel gig.
there.",19,101,479,0.032758621,1
oh please... it was a marginal decision. the bowler can't complain about having one go against him after bowling that.,1,5,33,0.026315789,1
i realise it seems obvious but actively thinking in terms of marginal benefit and marginal cost has genuinely improved my day to day decision-making i think.,3,0,10,0.3,1
progressive marginal taxation is based on the simple and obvious principle that you can afford to pay more of your last dollar of income than your first. fairness in the tax system increases as the number of brackets increases. a flat tax is immoral.,2,6,16,0.090909091,1
"spc issues day 2 marginal convective risk at oct 27, 17:07z for sjt https://ok/archive/2022/day2otlk_20221027_1730.html",0,0,1,0,1
"""queernessis a fashion and a political statement that not all gay people subscribe to.""
""queerness is also self-consciously & purposefully marginalwhereas the arc of the gay rights movement has been a struggle against marginality.""
#lesbiannotqueer",0,2,4,0,1
"when shaheen afridi's pace has given rohit sharma no chance, he gets his back leg lbw, this was a yorker length, marginal bend inward, #pakvind 16th match, 2021
watch icc t20 world cup 2022 live on #asports + #aryzap
#pakistankeyshaheens #weareprepared #t20 #pakistan #india",1,8,143,0.006622517,1
it's not eco-green politics which has persuaded #rishisunakpm to bring back #frackingban many fracking sites were in marginal tory seats,129,37,199,0.546610169,1
"very sorry to learn of the death of our beloved friend and colleague, john p. meier, william k. warren professor of theology emeritus. author of numerous books, including his magnum opus multivolume series on jesus, a marginal jew, a wonderful human, and delightful raconteur.",1,8,47,0.018181818,1
